median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act
12479.0,0.484978540772532,0.661016949152542,0.45222892692828676,0.116379310344828,High,Regular School,NY,2016-2017,10036,18.3211233211233
40545.0,0.778065183652354,0.230927835051546,0.58576874205845,0.0560597971169247,High,Regular School,MI,2016-2017,49770,20.8
43500.0,0.532498042286609,0.346206269877328,0.648117839607201,0.0775018811136193,High,Regular School,TN,2016-2017,38501,20.2
28173.0,0.45362563237774,0.302752293577982,0.534090909090909,0.0327349524815206,High,Regular School,MO,2016-2017,63565,19.3
41062.0,0.359717076456719,0.986425339366516,0.731991525423729,0.0611273792093704,High,Regular School,WA,2016-2017,98813,18.003663003663
43856.0,0.556112610875434,0.378504672897196,0.582388840453357,0.126801152737752,High,Regular School,MI,2016-2017,49454,19.2
84634.0,0.665161775771257,0.162995594713656,0.828681424446583,0.00896057347670251,High,Regular School,PA,2016-2017,17339,22.2039072039072
74420.0,0.632398155265181,0.562169312169312,0.729186602870813,0.0861088545897644,High,Regular School,TX,2016-2017,75052,20.1526251526252
60664.0,0.426398852223816,0.41699604743083,0.671859296482412,0.0911090166509582,High,Regular School,LA,2016-2017,70552,19.9
65206.0,0.973978735310576,0.271448663853727,0.635789473684211,0.0460565924142083,High,Regular School,TX,2016-2017,78703,23.5714285714286
108715.0,0.978271138403401,0.354166666666667,0.882803943044907,0.0682148040638607,High,Regular School,NY,2016-2017,11215,23.8888888888889
43986.0,0.797887662025924,0.3831891223733,0.53,0.0373345935727788,High,Regular School,GA,2016-2017,30328,20.958485958486
67619.0,0.582958199356913,0.200542005420054,0.815878378378378,0.124340617935192,High,Regular School,GA,2016-2017,31312,20.7631257631258
52141.0,0.617083946980854,0.195893926432849,0.513487475915222,0.120525931336742,High,Regular School,PA,2016-2017,17055,22.960927960928
38825.0,0.590775269872424,0.30272952853598,0.565899581589958,0.143511450381679,High,Regular School,KY,2016-2017,40601,19.6
41875.0,0.660660660660661,0.560117302052786,0.645238095238095,0.0530579181855002,High,Regular School,KY,2016-2017,40403,19.8
96932.0,0.619458128078818,0.0974539069359087,0.840182648401826,0.105696202531646,High,Regular School,NJ,2016-2017,7462,22.1306471306471
58975.0,0.662442396313364,0.121394230769231,0.829931972789116,0.0402663284717819,High,Regular School,IL,2016-2017,61254,21.7
51014.0,0.934718100890208,0.571686746987952,0.654627539503386,0.053030303030303,High,Regular School,TX,2016-2017,75214,19.2735042735043
45781.0,0.497257053291536,0.676549865229111,0.560061208875287,0.0963529941467807,High,Regular School,WA,2016-2017,98146,18.5164835164835
52393.0,0.785548865215377,0.800424628450106,0.438297872340426,0.116675839295542,High,Regular School,IL,2016-2017,60608,16.9
42732.0,0.489966555183946,0.419786096256685,0.75625,0.030229746070133,High,Regular School,TX,2016-2017,76424,21.6666666666667
41971.0,0.294570329200513,0.756944444444444,0.49331550802139,0.0988452655889145,High,Regular School,NJ,2016-2017,7105,17.1245421245421
97188.0,0.819920690459529,0.0663942798774259,0.85219707057257,0.0483615221987315,High,Regular School,GA,2016-2017,30152,22.6190476190476
88218.0,0.740696517412935,0.200966850828729,0.770679219905851,0.0249848881724763,High,Regular School,TX,2016-2017,77581,21.2515262515263
30955.0,0.296797349530646,0.551181102362205,0.555038759689922,0.133044107013738,High,Regular School,TX,2016-2017,77371,20.5921855921856
47824.0,0.474431818181818,0.453044375644995,0.553772070626003,0.0974778459441036,High,Regular School,TX,2016-2017,76574,20.3724053724054
19568.0,0.439801699716714,0.974874371859296,0.0,0.428140703517588,High,Regular School,IL,2016-2017,60621,15.0
38281.0,0.346583850931677,0.94720334553058,0.39987163029525,0.0847107438016529,High,Regular School,TX,2016-2017,78043,17.0512820512821
43112.0,0.495061011040093,0.438775510204082,0.708502024291498,0.048747461069736,High,Regular School,WI,2016-2017,54611,20.8
35225.0,0.33232856066315,0.669540229885057,0.77037037037037,0.210118505013674,High,Regular School,GA,2016-2017,30222,16.2454212454212
51277.0,0.463162623539982,0.342019543973941,0.741306191687871,0.0202913631633715,High,Regular School,TX,2016-2017,76569,21.0805860805861
49281.0,0.533816425120773,0.301546391752577,0.741347905282332,0.0545950864422202,High,Regular School,PA,2016-2017,16735,21.8864468864469
72094.0,0.695085255767302,0.165374677002584,0.771055179090029,0.0552318216366861,High,Regular School,WI,2016-2017,54015,23.3
67321.0,0.605108877721943,0.162308385933273,0.786430223592907,0.0301085883514314,High,Regular School,TX,2016-2017,77657,21.031746031746
57207.0,0.686131386861314,0.128293241695304,0.577565632458234,0.100354789660416,High,Regular School,WA,2016-2017,98388,22.5213675213675
94559.0,0.842830009496676,0.202459791863765,0.832146490335707,0.0573303401830427,High,Regular School,TX,2016-2017,77581,21.7643467643468
113489.0,0.799853640687889,0.0648988136775994,0.859743762643291,0.106308411214953,High,Regular School,NJ,2016-2017,8807,24.6214896214896
90417.0,0.764705882352941,0.46578631452581,0.717557251908397,0.0542521994134897,High,Regular School,FL,2016-2017,33635,19.3467643467643
81763.0,0.748117874811787,0.105625717566016,0.807822489657766,0.0458215142919485,High,Regular School,MO,2016-2017,64060,22.8
84330.0,0.797936085219707,0.176576576576577,0.870756773590782,0.0529888742221384,High,Regular School,GA,2016-2017,30622,22.5702075702076
46484.0,0.446792452830189,0.312925170068027,0.753395282344532,0.0520208083233293,High,Regular School,IN,2016-2017,46501,21.2100122100122
46070.0,0.587868852459016,0.436513899323817,0.538576779026217,0.0948540706605223,High,Regular School,KY,2016-2017,40353,18.6
38497.0,0.424291497975708,0.399103139013453,0.796296296296296,0.0530973451327434,High,Regular School,MO,2016-2017,63662,19.1
74614.0,0.745108135942327,0.110787172011662,0.83289124668435,0.0234741784037559,High,Regular School,WI,2016-2017,53070,22.5
48879.0,0.483071553228621,0.271753681392236,0.66304347826087,0.0909442724458204,High,Regular School,IN,2016-2017,46733,20.9413919413919
78750.0,0.823510971786834,0.505434782608696,0.774628879892038,0.0470715055695293,High,Regular School,FL,2016-2017,32804,20.8119658119658
38965.0,0.494655729555058,0.355981416957027,0.6535654126895,0.0386111942532176,High,Regular School,TN,2016-2017,37801,20.7
63862.0,0.840850751741841,0.0880905511811024,0.635811836115326,0.0625,High,Regular School,WA,2016-2017,98027,25.989010989011
59706.0,0.4279895257492,0.198591549295775,0.714285714285714,0.0898165717900063,High,Regular School,PA,2016-2017,17026,20.2747252747253
24832.0,0.331587561374795,0.723035952063915,0.447297297297297,0.230847285641806,High,Regular School,GA,2016-2017,30434,18.5897435897436
54503.0,0.525988173046997,0.271889400921659,0.760573476702509,0.108674304418985,High,Regular School,WI,2016-2017,53192,22.4
30231.0,0.514809590973202,0.324146981627297,0.257352941176471,0.132510729613734,High,Regular School,KY,2016-2017,42701,21.4
32281.0,0.37173579109063,0.582417582417582,0.630588235294118,0.0736714975845411,High,Regular School,TX,2016-2017,79088,21.5934065934066
52083.0,0.505422993492408,0.393782383419689,0.481434058898848,0.0783289817232376,High,Regular School,PA,2016-2017,16511,20.1770451770452
27212.0,0.692513368983957,0.527027027027027,0.775510204081633,0.179401993355482,High,Regular School,MI,2016-2017,48128,22.4
27988.0,0.492337698523266,0.415860735009671,0.789699570815451,0.154646091915465,High,Regular School,NC,2016-2017,28670,19.9084249084249
33970.0,0.54233409610984,0.491188175099488,0.613861386138614,0.068013468013468,High,Regular School,IN,2016-2017,46526,20.7899877899878
82673.0,0.713859910581222,0.395672333848532,0.810136157337368,0.0936628138700678,High,Regular School,IL,2016-2017,60655,20.4
80429.0,0.80625,0.197174808711006,0.957165109034268,0.0393746381007527,High,Regular School,TN,2016-2017,37067,22.8
46532.0,0.489721886336155,0.316076294277929,0.559939301972686,0.0770252324037185,High,Regular School,IN,2016-2017,47928,20.2869352869353
40885.0,0.497796062297972,0.37888198757764,0.755089820359281,0.0921938088829071,High,Regular School,MO,2016-2017,65486,19.7
53854.0,0.53871829105474,0.830316742081448,0.536842105263158,0.0800542740841248,High,Regular School,NY,2016-2017,11236,17.2222222222222
35329.0,0.540360240160107,0.742596810933941,0.192926045016077,0.158753709198813,High,Regular School,NY,2016-2017,10466,16.4652014652015
22839.0,0.408415841584158,0.848297213622291,0.343321917808219,0.159695817490494,High,Regular School,NY,2016-2017,10456,15.2197802197802
150785.0,0.939032697547684,0.141449861076029,0.928092042186002,0.0690566037735849,High,Regular School,IL,2016-2017,60525,24.3
35024.0,0.512674599068805,0.527386541471048,0.634328358208955,0.0657181571815718,High,Regular School,TN,2016-2017,37015,19.6
38000.0,0.214160070360598,0.813588850174216,0.27479674796748,0.211436809226333,High,Regular School,NJ,2016-2017,7102,18.7118437118437
28977.0,0.246537396121884,0.660598179453836,0.671607753705815,0.117141321869962,High,Regular School,GA,2016-2017,30747,17.979242979243
28201.0,0.328689370485036,0.489731437598736,0.362249761677788,0.244,High,Regular School,KY,2016-2017,40004,18.7
29294.0,0.375590265165274,0.801282051282051,0.553057553956835,0.160253287871408,High,Regular School,NC,2016-2017,28383,14.7557997557998
41275.0,0.527908540685945,0.280973451327434,0.566942148760331,0.0828488372093023,High,Regular School,IL,2016-2017,62448,20.2
81806.0,0.74168947985921,0.447576099210823,0.691336525903352,0.0908876298394712,High,Regular School,GA,2016-2017,30096,22.1062271062271
48125.0,0.453153988868275,0.314009661835749,0.676683937823834,0.0680628272251309,High,Regular School,WI,2016-2017,53573,20.5
85717.0,0.637521018496277,0.188373804267844,0.869413407821229,0.104891446507978,High,Regular School,FL,2016-2017,33029,21.8376068376068
93567.0,0.86746563271061,0.12004662004662,0.919614147909968,0.0352983988355167,High,Regular School,OH,2016-2017,44116,24.0
60679.0,0.491228070175439,0.345454545454545,0.674170616113744,0.0673449612403101,High,Regular School,TN,2016-2017,37183,19.4
44079.0,0.419749312136961,0.677369238736406,0.622153846153846,0.185160202360877,High,Regular School,NC,2016-2017,28214,17.3931623931624
47557.0,0.439481268011527,0.754237288135593,0.800539083557951,0.110662358642973,High,Regular School,OH,2016-2017,45850,20.0
105427.0,0.901113889520346,0.998248686514886,0.718260869565217,0.0994300189993667,High,Regular School,NY,2016-2017,10003,18.8339438339438
35759.0,0.487334593572779,0.452442159383033,0.755597014925373,0.108714788732394,High,Regular School,MI,2016-2017,49120,18.6
97143.0,0.743016759776536,0.175444371296906,0.780369290573372,0.0631229235880399,High,Regular School,FL,2016-2017,33076,22.960927960928
45231.0,0.702033271719039,0.212121212121212,0.783824640967498,0.0114942528735632,High,Regular School,WI,2016-2017,53533,23.8
111384.0,0.670592310356772,0.0218390804597701,0.918081918081918,0.0725513905683192,High,Regular School,NJ,2016-2017,7936,22.960927960928
33047.0,0.259259259259259,0.860655737704918,0.472684085510689,0.232830820770519,High,Regular School,MI,2016-2017,48218,15.4
33293.0,0.437873357228196,0.572237960339943,0.415204678362573,0.141312741312741,High,Regular School,NC,2016-2017,27871,17.3199023199023
46713.0,0.56641431520991,0.334507042253521,0.610044313146233,0.131182795698925,High,Regular School,IL,2016-2017,61326,19.7
71205.0,0.634561626429479,0.378109452736318,0.582491582491583,0.095886822111606,High,Regular School,MA,2016-2017,2571,20.5677655677656
35506.0,0.44955044955045,0.729571984435798,0.694505494505494,0.1031652989449,High,Regular School,OH,2016-2017,45891,22.0
104894.0,0.735195241789501,0.187256176853056,0.85260663507109,0.0193172797036253,High,Regular School,TX,2016-2017,77389,22.4969474969475
66106.0,0.63558920965452,0.357398141529664,0.716508210890233,0.027681660899654,High,Regular School,TX,2016-2017,78626,23.7423687423687
42473.0,0.366592427616927,0.235872235872236,0.66759388038943,0.0769971126082772,High,Regular School,NJ,2016-2017,8865,22.5213675213675
47194.0,0.483059051306873,0.260233918128655,0.746615087040619,0.0199203187250996,High,Regular School,TX,2016-2017,76803,21.5201465201465
53906.0,0.820459290187891,0.222309505106049,0.624590163934426,0.0679775280898876,High,Regular School,IL,2016-2017,60137,22.9
47098.0,0.612105263157895,0.164251207729469,0.82875605815832,0.120813397129187,High,Regular School,TX,2016-2017,78631,21.6178266178266
39673.0,0.489086499595796,0.342592592592593,0.672549019607843,0.104465037910699,High,Regular School,IN,2016-2017,47348,20.7948717948718
36994.0,0.37921146953405,0.4925,0.580801944106926,0.0965125709651257,High,Regular School,IN,2016-2017,47959,20.2405372405372
37287.0,0.398049233627497,0.358879882092852,0.649122807017544,0.0908574673480977,High,Regular School,TX,2016-2017,77662,20.6166056166056
50000.0,0.605746585021196,0.342028985507246,0.602199816681943,0.0882197569994717,High,Regular School,OH,2016-2017,45424,21.0
25391.0,0.452459016393443,0.578235672891178,0.180064308681672,0.177248677248677,High,Regular School,GA,2016-2017,30161,21.9108669108669
88198.0,0.559246309246309,0.1984,0.833419823559938,0.0647425897035881,High,Regular School,MA,2016-2017,2019,21.1294261294261
44327.0,0.307244501940492,0.409921671018277,0.741020793950851,0.085098190219484,High,Regular School,TX,2016-2017,77665,19.004884004884
13540.0,0.862796833773087,0.235924932975871,0.583333333333333,0.0585987261146497,High,Regular School,MI,2016-2017,48823,22.4
52369.0,0.567747667703243,0.138297872340426,0.754945054945055,0.0918560606060606,High,Regular School,OH,2016-2017,43416,22.0
44236.0,0.43064369900272,0.805984104721833,0.490654205607477,0.0666666666666667,High,Regular School,TX,2016-2017,78566,18.5164835164835
35304.0,0.320634920634921,0.490384615384615,0.598105548037889,0.0813253012048193,High,Regular School,MI,2016-2017,49408,17.3
45914.0,0.449230769230769,0.221734357848518,0.549800796812749,0.1012,High,Regular School,PA,2016-2017,17404,21.8131868131868
56250.0,0.718547341115435,0.644239631336405,0.693726937269373,0.117323556370302,High,Regular School,IL,2016-2017,62522,17.8
40286.0,0.577243293246994,0.487719298245614,0.688741721854305,0.0492323980942298,High,Regular School,KY,2016-2017,42718,18.4
42250.0,0.471571906354515,0.397923875432526,0.754594594594595,0.133115111838516,High,Regular School,TX,2016-2017,76626,20.7875457875458
68393.0,0.765295169946333,0.259887005649718,0.970358814352574,0.110545454545455,High,Regular School,NC,2016-2017,28037,21.4468864468864
45436.0,0.324020178502134,0.223723723723724,0.785868392664509,0.0446467273515388,High,Regular School,TX,2016-2017,79360,20.6410256410256
33488.0,0.897406340057637,0.162576687116564,0.602564102564103,0.0512143611404435,High,Regular School,WI,2016-2017,53211,24.9
51250.0,0.675182481751825,0.189944134078212,0.789772727272727,0.0291005291005291,High,Regular School,MO,2016-2017,65807,22.4
75000.0,0.604657179818887,0.126903553299492,0.871293800539084,0.0464488252768026,High,Regular School,PA,2016-2017,17320,22.2283272283272
48173.0,0.574267262791853,0.404470079307859,0.461853978671042,0.18295589988081,High,Regular School,NJ,2016-2017,7753,18.1746031746032
35991.0,0.433973240255963,0.454545454545455,0.634146341463415,0.112100965107647,High,Regular School,LA,2016-2017,70390,17.4
38152.0,0.498855835240275,0.311764705882353,0.670673076923077,0.107476635514019,High,Regular School,TX,2016-2017,75148,22.7167277167277
23221.0,0.244372990353698,0.287447257383966,0.283854166666667,0.197101449275362,High,Regular School,FL,2016-2017,33901,23.4493284493284
35559.0,0.370285056147423,0.536616161616162,0.567711099309612,0.112513523260007,High,Regular School,GA,2016-2017,31539,19.4200244200244
35610.0,0.389809444904722,0.722551928783383,0.444132115249473,0.135086128739801,High,Regular School,NC,2016-2017,27360,16.6849816849817
41595.0,0.611610228058051,0.299266247379455,0.815461346633416,0.109600679694138,High,Regular School,FL,2016-2017,34285,21.6910866910867
24082.0,0.44888178913738,0.441238564391274,0.513966480446927,0.0727272727272727,High,Regular School,KY,2016-2017,42066,19.5
40351.0,0.520177562550444,0.700205338809035,0.339041095890411,0.125577100646353,High,Regular School,NC,2016-2017,27832,16.2698412698413
56250.0,0.554061323292093,0.209459459459459,0.720059880239521,0.0976668475311991,High,Regular School,MA,2016-2017,1801,21.3003663003663
66546.0,0.857189649525057,0.157501697216565,0.710344827586207,0.0723926380368098,High,Regular School,PA,2016-2017,19095,22.032967032967
60164.0,0.556028368794326,0.407467532467532,0.586514625681706,0.101226119190191,High,Regular School,TX,2016-2017,77902,19.5909645909646
33701.0,0.67362353408865,0.738250652741514,0.329358119957909,0.192281651997292,High,Regular School,GA,2016-2017,30058,16.7338217338217
57938.0,0.940719830628088,0.144696505211527,0.735812133072407,0.0329320113314448,High,Regular School,MI,2016-2017,48103,24.7
46439.0,0.599386293897034,0.215896885069817,0.522959183673469,0.0738776952986921,High,Regular School,MI,2016-2017,49418,21.4
71302.0,0.540313754104341,0.240863787375415,0.799485861182519,0.124417353890283,High,Regular School,IL,2016-2017,60416,21.1
47016.0,0.510181414291003,0.623164763458401,0.551251008878128,0.137047580317202,High,Regular School,IN,2016-2017,46323,17.954822954823
23067.0,0.334097859327217,0.76865671641791,0.363095238095238,0.235023041474654,High,Regular School,MA,2016-2017,2121,14.1452991452991
36429.0,0.467144060657119,0.649848254931715,0.514033680834002,0.149464668094218,High,Regular School,GA,2016-2017,30045,19.9328449328449
51103.0,0.503243427791055,0.28099173553719,0.535479151426481,0.102544625902013,High,Regular School,DE,2016-2017,19977,17.026862026862
58056.0,0.61965811965812,0.605316382548396,0.719806763285024,0.0820687519355838,High,Regular School,TX,2016-2017,77066,18.7362637362637
