median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act
33486.0,0.390337877889745,0.527746319365798,0.404795486600846,0.136056838365897,High,Regular School,TX,2016-2017,77590,19.1269841269841
31750.0,0.506483600305111,0.337837837837838,0.619168356997972,0.14014014014014,High,Regular School,MO,2016-2017,65754,19.3
25632.0,0.261865112406328,0.986641221374046,0.441326530612245,0.0929256594724221,High,Regular School,GA,2016-2017,30642,16.8559218559219
47589.0,0.706502636203866,0.313790255986788,0.552311435523114,0.11123595505618,High,Regular School,NC,2016-2017,27302,21.5445665445665
45476.0,0.565417867435159,0.197177251971773,0.592005513439008,0.100120264582081,High,Regular School,MO,2016-2017,64015,22.6
25068.0,0.736631016042781,0.899824253075571,0.224137931034483,0.233140655105973,High,Regular School,IL,2016-2017,60649,16.2
42595.0,0.451900698215671,0.635401635401635,0.7003861003861,0.151830282861897,High,Regular School,NY,2016-2017,10461,17.5641025641026
43887.0,0.481028667790894,0.518248175182482,0.722128378378378,0.0793960058451047,High,Regular School,MO,2016-2017,65559,21.8
51008.0,0.426260906575867,0.332159624413146,0.744641192917055,0.0694864048338369,High,Regular School,PA,2016-2017,17921,20.7387057387057
42909.0,0.663682148852826,0.351648351648352,0.896265560165975,0.0784682988072819,High,Regular School,MO,2016-2017,63552,20.7
96773.0,0.762964563526361,0.158974358974359,0.86272439281943,0.0678666990999757,High,Regular School,MA,2016-2017,2054,22.2527472527473
23414.0,0.345672291780076,0.564411492122336,0.321752265861027,0.130309575233981,High,Regular School,PA,2016-2017,15132,18.003663003663
38091.0,0.476411446249033,0.364035087719298,0.593856655290102,0.130577159230454,High,Regular School,WI,2016-2017,54950,22.9
40000.0,0.422081094284319,0.421052631578947,0.631790744466801,0.136970400464306,High,Regular School,MI,2016-2017,48427,18.6
59410.0,0.714903846153846,0.717485549132948,0.759521218715996,0.0860266159695817,High,Regular School,FL,2016-2017,33066,17.2466422466422
41196.0,0.326538931920098,0.0,0.753761969904241,0.0758711954124393,High,Regular School,OH,2016-2017,43014,20.0
16629.0,0.190839694656489,0.693251533742331,0.0418848167539267,0.3725,High,Regular School,NJ,2016-2017,8079,17.6373626373626
50742.0,0.616279069767442,0.287425149700599,0.708622398414272,0.0540123456790123,High,Regular School,IL,2016-2017,61956,20.8
56425.0,0.661250615460364,0.29296875,0.723648029330889,0.0811117413499716,High,Regular School,MO,2016-2017,65738,21.7
51719.0,0.827258320126783,0.687385740402194,0.894308943089431,0.12202852614897,High,Regular School,OH,2016-2017,43219,15.0
46731.0,0.585408805031447,0.336122733612273,0.792017987633502,0.119928400954654,High,Regular School,WA,2016-2017,98248,22.3992673992674
38325.0,0.495327102803738,0.250420168067227,0.478781284004353,0.163265306122449,High,Regular School,OH,2016-2017,45320,21.0
65305.0,0.522872032426173,0.34698275862069,0.682242990654206,0.123784834737524,High,Regular School,PA,2016-2017,19606,19.1514041514042
73828.0,0.616883116883117,0.210822998872604,0.913127413127413,0.0681818181818182,High,Regular School,MI,2016-2017,48164,20.1
74396.0,0.597473684210526,0.723830197780994,0.657170923379175,0.0896805896805897,High,Regular School,MA,2016-2017,2301,18.1013431013431
42409.0,0.430709534368071,0.295983086680761,0.451388888888889,0.122624703087886,Other,Regular School,MI,2016-2017,49279,20.0
20943.0,0.340859030837004,0.7781217750258,0.158054711246201,0.16967792615868,High,Regular School,NY,2016-2017,11206,16.8070818070818
61250.0,0.777268260727154,0.214463840399002,0.839389534883721,0.0949008498583569,High,Regular School,MI,2016-2017,49240,19.3
62422.0,0.551836355183635,0.479152878888154,0.756508422664625,0.0796812749003984,Other,Regular School,TX,2016-2017,78235,20.006105006105
25517.0,0.391902215431627,0.539629005059022,0.100719424460432,0.181720430107527,High,Regular School,FL,2016-2017,32208,16.0989010989011
74737.0,0.811785714285714,0.148014440433213,0.765196662693683,0.0329067641681901,High,Regular School,MA,2016-2017,1035,22.1550671550672
41424.0,0.580765639589169,0.220600858369099,0.591666666666667,0.043684710351377,,,,,,22.6923076923077
116058.0,0.952380952380952,0.689583333333333,0.594594594594595,0.0551523947750363,Other,Regular School,NY,2016-2017,11201,17.026862026862
59850.0,0.656277436347673,0.172334558823529,0.71358024691358,0.0595405532114393,High,Regular School,OH,2016-2017,44212,22.0
31635.0,0.312326869806094,0.438186813186813,0.61898211829436,0.111635220125786,High,Regular School,IN,2016-2017,47454,20.1135531135531
95213.0,0.898931000971817,0.345120226308345,0.951898734177215,0.0777666999002991,High,Regular School,NJ,2016-2017,7302,26.2576312576313
32836.0,0.391710686712718,0.536630036630037,0.553314121037464,0.139144558743909,High,Regular School,TN,2016-2017,37874,17.5
51702.0,0.570597449093757,0.320987654320988,0.809921186833565,0.0944473274519979,High,Regular School,MI,2016-2017,48881,19.3
50689.0,0.537715179968701,0.309426229508197,0.63782866836302,0.0609543712991989,High,Regular School,OH,2016-2017,44047,21.0
54241.0,0.826163818503241,0.0560675883256528,0.622895622895623,0.0499052432090967,High,Regular School,WI,2016-2017,53092,25.9
131844.0,0.869428750784683,0.0228758169934641,0.860172299536117,0.103933482571154,High,Regular School,NJ,2016-2017,7090,25.6471306471306
29267.0,0.580425531914894,0.536144578313253,0.452261306532663,0.0905874026893135,High,Regular School,KY,2016-2017,40422,19.5
48972.0,0.399236906000694,0.383980181668043,0.86119679210364,0.148355754857997,High,Regular School,IL,2016-2017,61008,18.5
40121.0,0.3285,0.309180576631259,0.705273069679849,0.0499653018736988,High,Regular School,TX,2016-2017,79760,20.6898656898657
58566.0,0.536953242835596,0.155893536121673,0.692307692307692,0.0553872782345305,High,Regular School,WI,2016-2017,54011,21.8
69375.0,0.648125755743652,0.18046357615894,0.82646420824295,0.0703851261620186,High,Regular School,OH,2016-2017,44081,22.0
20169.0,0.347605893186004,0.991228070175439,0.194122196442382,0.216686674669868,High,Regular School,NY,2016-2017,11201,15.6349206349206
35142.0,0.66324200913242,0.238385893523228,0.405292479108635,0.041687849517031,High,Regular School,TX,2016-2017,78216,21.959706959707
31136.0,0.592086330935252,0.341489361702128,0.517460317460318,0.229281767955801,High,Regular School,MI,2016-2017,48420,19.0
49552.0,0.308352591614394,0.577570093457944,0.648423005565863,0.126465927099842,High,Regular School,TX,2016-2017,75006,20.1526251526252
50530.0,0.588980716253444,0.3320395942319396,0.795221843003413,0.0512975256487628,High,Regular School,MA,2016-2017,1257,22.5457875457875
44984.0,0.556643356643357,0.24232633279483,0.895238095238095,0.0575826681870011,High,Regular School,TN,2016-2017,37379,20.5
21190.0,0.361454545454545,0.810810810810811,0.382165605095541,0.207063711911357,High,Regular School,NY,2016-2017,10458,16.978021978022
96477.0,0.749625187406297,0.0975609756097561,0.416083916083916,0.0,High,Regular School,MA,2016-2017,2554,21.5934065934066
56442.0,0.615582743077914,0.3,0.825674690007294,0.123868163708801,High,Regular School,WA,2016-2017,98294,21.8864468864469
33359.0,0.841140529531568,0.284153005464481,0.127659574468085,0.120016273393002,High,Regular School,MA,2016-2017,2115,28.4798534798535
40000.0,0.616983372921615,0.6296,0.520816967792616,0.0846047156726768,High,Regular School,TX,2016-2017,78802,18.5409035409035
55663.0,0.570098430433626,0.238636363636364,0.685258964143426,0.048352325223283,High,Regular School,MO,2016-2017,64465,21.8
47868.0,0.644217371110079,0.406837606837607,0.648539778449144,0.135208220659816,High,Regular School,WA,2016-2017,98284,21.3247863247863
39814.0,0.464046021093001,0.350515463917526,0.704897706137632,0.115232833464878,High,Regular School,IN,2016-2017,47850,20.3235653235653
46285.0,0.447732696897375,0.313253012048193,0.552724077328647,0.0474542758279783,High,Regular School,WI,2016-2017,54612,22.1
36651.0,0.735976065818998,0.267782426778243,0.648902821316614,0.0801702731465058,High,Regular School,FL,2016-2017,33176,26.1355311355311
43065.0,0.45136186770428,0.294117647058824,0.726534296028881,0.0480827754108338,High,Regular School,WI,2016-2017,54437,23.5
42200.0,0.402305825242718,0.623693379790941,0.638483965014577,0.0853462157809984,Other,Regular School,LA,2016-2017,71419,17.9
54801.0,0.707201086956522,0.450276243093923,0.430656934306569,0.0673896204492641,High,Regular School,NY,2016-2017,11217,20.5921855921856
38690.0,0.500630914826498,0.615243679003298,0.588780236747298,0.110379550735864,High,Regular School,TX,2016-2017,78238,18.1257631257631
21111.0,0.497757847533632,0.231868131868132,0.32996632996633,0.14030131826742,High,Regular School,TX,2016-2017,75201,23.4004884004884
42209.0,0.543562295569432,0.31151832460733,0.761011419249592,0.107530910453353,High,Regular School,OH,2016-2017,45694,21.0
53877.0,0.500566251415628,0.331083763398174,0.64042303172738,0.0571620712844654,High,Regular School,TX,2016-2017,78412,20.4700854700855
50888.0,0.497769848349688,0.238502673796791,0.735177865612648,0.0933333333333333,High,Regular School,IN,2016-2017,46567,21.7765567765568
44800.0,0.410672853828306,0.29305912596401,0.633516053249804,0.122183274912369,High,Regular School,IN,2016-2017,46148,20.6605616605617
72469.0,0.763653051858651,0.418300653594771,0.715871254162042,0.0364817591204398,Other,Regular School,DE,2016-2017,19808,16.3748473748474
40833.0,0.51849710982659,0.484136310223267,0.63563829787234,0.109014675052411,High,Regular School,KY,2016-2017,41144,17.7
56818.0,0.555232558139535,0.418604651162791,0.666666666666667,0.130480167014614,High,Regular School,IL,2016-2017,60929,19.8
26474.0,0.351746931067044,0.702797202797203,0.700641025641026,0.0756526371870005,High,Regular School,TX,2016-2017,76114,18.9316239316239
44836.0,0.515311510031679,0.990936555891239,0.292307692307692,0.0910724985020971,High,Regular School,NY,2016-2017,10473,15.9279609279609
32864.0,0.544602851323829,0.429967426710098,0.440821256038647,0.065512978986403,Other,Regular School,TX,2016-2017,78660,22.4481074481074
28846.0,0.347762289068232,0.870848708487085,0.583166332665331,0.108532934131737,,,,,,15.0
35333.0,0.53447827218319,0.74247491638796,0.533227006911217,0.0727403673028448,High,Regular School,TN,2016-2017,38343,15.9
40374.0,0.402714932126697,0.395033860045147,0.68993993993994,0.0910746812386157,High,Regular School,MI,2016-2017,49646,20.1
82417.0,0.73010634396773,0.149570200573066,0.73780487804878,0.0657841957480947,High,Regular School,PA,2016-2017,19001,22.2039072039072
47310.0,0.607843137254902,0.889007470651014,0.542972699696663,0.0748876684972541,High,Regular School,MI,2016-2017,48602,15.8
73125.0,0.535031847133758,0.397167138810198,0.78672032193159,0.0321148825065274,High,Regular School,IL,2016-2017,60090,20.5
22204.0,0.413383364602877,0.50516717325228,0.470941883767535,0.190757128810226,High,Regular School,FL,2016-2017,33870,20.6410256410256
29741.0,0.519761029411765,0.401129943502825,0.473942969518191,0.0559353635798633,High,Regular School,NC,2016-2017,28752,20.7875457875458
34992.0,0.790380473797559,0.548476454293629,0.626950354609929,0.0913226032190343,High,Regular School,TN,2016-2017,37415,17.8
34180.0,0.496565260058881,0.55475763016158,0.534731323722149,0.0999346832135859,High,Regular School,TN,2016-2017,37724,18.6
92930.0,0.765897755610973,0.202060675443618,0.786060019361084,0.0313672008182748,High,Regular School,TX,2016-2017,77353,22.1550671550672
60531.0,0.613891726251277,0.21492295214923,0.776082977425259,0.0782761653474054,High,Alternative School,MI,2016-2017,48611,19.7
60525.0,0.534855769230769,0.180242634315425,0.829710144927536,0.0372687704026115,High,Regular School,IN,2016-2017,47552,21.4175824175824
54405.0,0.569336778639104,0.206798866855524,0.642023346303502,0.011358024691358,High,Regular School,TX,2016-2017,77991,21.7643467643468
21316.0,0.262113251605371,0.708933717579251,0.141098484848485,0.135964912280702,High,Regular School,LA,2016-2017,71220,17.6
48005.0,0.688568856885689,0.306994127068873,0.599332220367279,0.0298804780876494,High,Regular School,KY,2016-2017,42001,21.1
90455.0,0.637128072445019,0.235054693462223,0.793236714975845,0.0884381338742393,High,Regular School,NY,2016-2017,10312,20.6166056166056
32847.0,0.529926496324816,0.548764629388817,0.494223363286264,0.145778114350625,High,Regular School,NC,2016-2017,27828,19.2002442002442
62050.0,0.519164955509925,0.16785079928952,0.73015873015873,0.105030591434398,High,Regular School,PA,2016-2017,19508,21.6666666666667
44408.0,0.437185929648241,0.337837837837838,0.840764331210191,0.138655462184874,Other,Regular School,MI,2016-2017,49831,19.6
51136.0,0.558333333333333,0.465863453815261,0.784774436090226,0.076989247311828,High,Regular School,TX,2016-2017,78379,16.978021978022
73899.0,0.744129375276916,0.0716360116166505,0.768922305764411,0.0708516039695361,High,Regular School,OH,2016-2017,44202,24.0
45044.0,0.53133514986376,0.745098039215686,0.672182006204757,0.09,High,Regular School,WI,2016-2017,53220,15.6
27021.0,0.176406926406926,0.376969696969697,0.551971326164875,0.140381282495667,High,Regular School,OH,2016-2017,45002,22.0
51862.0,0.673710904480135,0.557627118644068,0.651108518086348,0.0748466257668712,High,Regular School,PA,2016-2017,19403,18.3455433455433
50444.0,0.448642699926632,0.405286343612335,0.658886894075404,0.0967741935483871,High,Regular School,OH,2016-2017,43845,21.0
31111.0,0.573700305810398,0.593264248704663,0.419037199124726,0.188911704312115,High,Regular School,OH,2016-2017,43214,20.0
64583.0,0.628462273161414,0.306849315068493,0.437974683544304,0.101890756302521,High,Regular School,TX,2016-2017,77571,20.5921855921856
48800.0,0.413555194805195,0.376241721854305,0.465698143664245,0.0962199312714777,High,Regular School,TX,2016-2017,76039,21.031746031746
62070.0,0.524271844660194,0.77807486631016,0.707386363636364,0.136596471257826,High,Regular School,NY,2016-2017,11208,15.4639804639805
145875.0,0.961977186311787,0.563636363636364,0.904605263157895,0.0511793502447708,High,Regular School,NY,2016-2017,10010,24.2307692307692
16662.0,0.226479146459748,0.806295399515738,0.737876802096986,0.0772861356932153,High,Regular School,TX,2016-2017,77022,20.6898656898657
32010.0,0.318161333934205,0.514469453376206,0.728382502543235,0.14,High,Regular School,TN,2016-2017,37687,18.2
33521.0,0.269380925822644,0.501222493887531,0.650393700787402,0.120795107033639,Other,Regular School,TN,2016-2017,38585,18.4
32898.0,0.405719825496849,0.407407407407407,0.531531531531532,0.0893048128342246,High,Regular School,TX,2016-2017,75662,21.4713064713065
54590.0,0.726909090909091,0.308425275827482,0.614107883817427,0.111836734693878,High,Regular School,FL,2016-2017,32533,22.6678876678877
46182.0,0.490336134453781,0.336666666666667,0.780147058823529,0.0517782426778243,High,Regular School,IN,2016-2017,46738,20.4383394383394
51000.0,0.560532150776053,0.252380952380952,0.713675213675214,0.062531017369727,High,Regular School,TX,2016-2017,75414,19.3956043956044
74590.0,0.816286960736791,0.125865051903114,0.783886255924171,0.0246913580246914,High,Regular School,TX,2016-2017,77573,22.008547008547
50868.0,0.559609455292909,0.211886304909561,0.691364333163005,0.035497572815534,High,Regular School,MO,2016-2017,65757,21.8
31817.0,0.485180412371134,0.843703703703704,0.729885057471264,0.0873239436619718,High,Regular School,WI,2016-2017,53215,14.1
64225.0,0.751780532840939,0.0560975609756098,0.754254254254254,0.0424133811230585,High,Regular School,TX,2016-2017,75182,21.1782661782662
63736.0,0.799697428139183,0.150074294205052,0.888571428571429,0.0940521535306182,High,Regular School,IL,2016-2017,60004,24.7
70911.0,0.639902676399027,0.218705035971223,0.864531373063796,0.0643928256395178,High,Regular School,NC,2016-2017,27520,19.957264957265
44831.0,0.569306930693069,0.262337662337662,0.653658536585366,0.04542626011201,High,Regular School,PA,2016-2017,16915,21.0805860805861
44236.0,0.43064369900272,0.805984104721833,0.490654205607477,0.0666666666666667,High,Regular School,TX,2016-2017,78566,18.5164835164835
28689.0,0.318916102136529,0.608421052631579,0.275316455696203,0.189372526851328,High,Regular School,FL,2016-2017,33441,20.1770451770452
47149.0,0.497737556561086,0.370106761565836,0.571225071225071,0.1840888066605,High,Regular School,NC,2016-2017,28462,23.6202686202686
122471.0,0.856585589720055,0.0324074074074074,0.87092328892972,0.0470823941898322,High,Regular School,NJ,2016-2017,7974,25.3052503052503
94949.0,0.886733633529616,0.130538922155689,0.971881759192502,0.0394126738794436,High,Regular School,TN,2016-2017,37922,24.6
41224.0,0.4875,0.45755237045204,0.723174030658251,0.0666003976143141,High,Regular School,TN,2016-2017,37618,18.8
65375.0,0.579834508121361,0.428813559322034,0.82051282051282,0.0534241663678738,High,Regular School,MA,2016-2017,2171,21.6422466422466
50483.0,0.641273247496423,0.27593085106383,0.626666666666667,0.0374123148869836,High,Regular School,OH,2016-2017,45342,23.0
36180.0,0.555899248784799,0.350299401197605,0.613003095975232,0.0344287949921753,High,Regular School,IL,2016-2017,62363,19.8
33578.0,0.493923189110355,0.324232081911263,0.492518703241895,0.0744047619047619,,,,,,20.9340659340659
37768.0,0.540298507462687,0.667642752562225,0.201133144475921,0.0254668930390492,High,Regular School,GA,2016-2017,31024,20.8363858363858
47955.0,0.606403748535728,0.223803363518758,0.834965034965035,0.127446897126197,High,Regular School,IL,2016-2017,60706,20.5
28438.0,0.439568345323741,0.731607629427793,0.546984572230014,0.0832579185520362,Other,Regular School,LA,2016-2017,71447,18.0
14154.0,0.378640776699029,0.779264214046823,0.254019292604502,0.196610169491525,High,Regular School,NY,2016-2017,11207,14.8534798534799
28899.0,0.389064143007361,0.493958777540867,0.713487629688747,0.12125,High,Regular School,TN,2016-2017,37813,19.0
84850.0,0.605616093880972,0.174226804123711,0.725671140939597,0.0569561157796452,High,Regular School,TX,2016-2017,78121,20.6654456654457
62464.0,0.461975835110163,0.273476112026359,0.736206896551724,0.108515448379804,High,Regular School,WI,2016-2017,54157,23.7
38314.0,0.427485750474984,0.742982938910292,0.635481635481635,0.0799283154121864,High,Regular School,FL,2016-2017,33614,16.7094017094017
27031.0,0.446633825944171,0.792682926829268,0.110599078341014,0.237529691211401,High,Regular School,IL,2016-2017,60612,14.5
43125.0,0.472972972972973,0.419601837672282,0.330396475770925,0.099009900990099,High,Regular School,PA,2016-2017,18651,20.4945054945055
28315.0,0.402229845626072,0.442567567567568,0.686656671664168,0.0534716679968077,High,Regular School,MO,2016-2017,65605,20.5
38090.0,0.557239057239057,0.577536231884058,0.248581157775255,0.152965235173824,High,Regular School,WA,2016-2017,98663,20.0549450549451
36675.0,0.453859060402685,0.32484076433121,0.621428571428571,0.12157721796276,High,Regular School,WI,2016-2017,54177,19.1
26069.0,0.311157674174961,0.663454410674574,0.295833333333333,0.0405310971348707,High,Regular School,GA,2016-2017,31061,17.8083028083028
34375.0,0.571325648414986,0.283664459161148,0.236238532110092,0.102597402597403,Other,Regular School,WI,2016-2017,53186,22.9
57278.0,0.468189233278956,0.146818181818182,0.767178118745831,0.0383447228549734,High,Regular School,TX,2016-2017,77356,22.3748473748474
34740.0,0.580310880829015,0.194695989650712,0.826666666666667,0.0851221317542561,High,Regular School,MO,2016-2017,65721,22.4
55755.0,0.486176317162233,0.322480620155039,0.744813278008299,0.048161574313827,High,Regular School,IN,2016-2017,47586,20.7411477411477
85114.0,0.90407358738502,0.261538461538462,0.776617954070981,0.0229335881509795,High,Regular School,MO,2016-2017,63301,22.5
36091.0,0.676432710882164,0.0,0.52356780275562,0.02878257487359,High,Regular School,WY,2016-2017,82201,19.9
37863.0,0.751764705882353,0.256711409395973,0.428813559322034,0.0868501529051988,High,Regular School,MI,2016-2017,48334,20.5
62335.0,0.597014925373134,0.223564954682779,0.838671411625148,0.0653034300791557,High,Regular School,OH,2016-2017,43540,21.0
35410.0,0.499123575810692,0.431372549019608,0.529360967184801,0.124807395993837,High,Regular School,MI,2016-2017,49677,18.4
31110.0,0.286349640780021,0.909568874868559,0.706022187004754,0.12962962962963,High,Regular School,TX,2016-2017,78516,16.2698412698413
58250.0,0.576436222005842,0.311720698254364,0.616187989556136,0.071957671957672,Other,Regular School,PA,2016-2017,15052,21.4713064713065
88257.0,0.740751614797416,0.130769230769231,0.864900662251656,0.0526315789473684,High,Regular School,IL,2016-2017,60030,22.9
39436.0,0.544111776447106,0.498079385403329,0.718295218295218,0.0766442257897463,High,Regular School,NC,2016-2017,27017,21.3980463980464
24446.0,0.388178209086899,0.768379960962915,0.353044496487119,0.133211678832117,High,Regular School,TX,2016-2017,76706,17.9059829059829
100375.0,0.901858304297329,0.0981830887491265,0.927939317319848,0.034341172079134,High,Regular School,TX,2016-2017,78259,23.0830280830281
38250.0,0.411242603550296,0.419795221843003,0.734862385321101,0.125943122460824,High,Regular School,TN,2016-2017,38450,18.7
59332.0,0.629433440810686,0.185106382978723,0.774944071588367,0.0481283422459893,High,Regular School,WI,2016-2017,54002,22.7
32609.0,0.356135986733002,0.841594827586207,0.461595273264402,0.13700051894136,High,Regular School,TX,2016-2017,78220,15.5372405372405
76250.0,0.841397849462366,0.1735,0.720930232558139,0.0864485981308411,High,Regular School,NJ,2016-2017,7042,23.8644688644689
40174.0,0.457547169811321,0.387205387205387,0.639118457300275,0.0711909514304724,High,Regular School,PA,2016-2017,16371,20.7387057387057
62308.0,0.579620034542314,0.202226345083488,0.760834670947031,0.0681818181818182,High,Regular School,OH,2016-2017,43314,22.0
36411.0,0.335301837270341,0.5,0.448703494926719,0.0521806853582555,High,Regular School,MO,2016-2017,63556,19.9
52737.0,0.380080670183059,0.205776173285199,0.777950310559006,0.114551083591331,High,Regular School,PA,2016-2017,17236,21.0805860805861
27548.0,0.38689407540395,0.632790028763183,0.195652173913043,0.151376146788991,High,Regular School,FL,2016-2017,32209,15.3174603174603
92560.0,0.650321941555225,0.252663622526636,0.777134587554269,0.0920781893004115,High,Regular School,NJ,2016-2017,8817,21.7399267399267
74236.0,0.794608179118117,0.241308793456033,0.877665544332211,0.0553416746871992,High,Regular School,TX,2016-2017,76060,20.8363858363858
59489.0,0.795395081109367,0.245583038869258,0.712837837837838,0.0897207367795603,High,Regular School,OH,2016-2017,44126,23.0
53922.0,0.654440154440154,0.272849462365591,0.659957627118644,0.0784823284823285,High,Regular School,OH,2016-2017,43537,23.0
47841.0,0.424901185770751,0.328380386329866,0.696153846153846,0.0386119257086999,High,Regular School,PA,2016-2017,16947,21.1294261294261
77314.0,0.725451688923802,0.189606741573034,0.898686679174484,0.043767840152236,High,Regular School,MI,2016-2017,48357,21.1
61985.0,0.609191307445672,0.344709897610922,0.878393051031487,0.102178217821782,High,Regular School,WA,2016-2017,98922,21.2026862026862
47211.0,0.555765001570845,0.355102040816327,0.622432859399684,0.0908764367816092,High,Regular School,MO,2016-2017,64067,18.7
92251.0,0.811730861435193,0.157001972386588,0.771647605881614,0.0422154382904492,High,Regular School,TX,2016-2017,76244,22.4236874236874
